YEAR,MONTH,PU_BOROUGH,LENGTH_BUCKET,TRIPS,SHARE_BUCKET
2024,3,Unknown,LONG>=5mi,2032,0.188253
2024,3,Unknown,MED<5mi,6281,0.581897
2024,3,Unknown,SHORT<1mi,2481,0.22985
2024,4,Bronx,LONG>=5mi,6355,0.600605
2024,4,Bronx,MED<5mi,3607,0.340894
2024,4,Bronx,SHORT<1mi,619,0.058501
2024,4,Brooklyn,LONG>=5mi,20975,0.417579
2024,4,Brooklyn,MED<5mi,25113,0.49996
2024,4,Brooklyn,SHORT<1mi,4142,0.082461
2024,4,EWR,LONG>=5mi,14,0.142857
2024,4,EWR,MED<5mi,7,0.071429
2024,4,EWR,SHORT<1mi,77,0.785714
2024,4,Manhattan,LONG>=5mi,292498,0.093452
2024,4,Manhattan,MED<5mi,2107665,0.673389
2024,4,Manhattan,SHORT<1mi,729773,0.233159
2024,4,N/A,LONG>=5mi,517,0.54709
2024,4,N/A,MED<5mi,175,0.185185
2024,4,N/A,SHORT<1mi,253,0.267725
2024,4,Queens,LONG>=5mi,276564,0.866187
2024,4,Queens,MED<5mi,33764,0.105747
2024,4,Queens,SHORT<1mi,8961,0.028065
2024,4,Staten Island,LONG>=5mi,67,0.705263
2024,4,Staten Island,MED<5mi,17,0.178947
2024,4,Staten Island,SHORT<1mi,11,0.115789
2024,4,Unknown,LONG>=5mi,1964,0.192814
2024,4,Unknown,MED<5mi,5946,0.583742
2024,4,Unknown,SHORT<1mi,2276,0.223444
2024,5,Bronx,LONG>=5mi,7097,0.604978
2024,5,Bronx,MED<5mi,4003,0.341233
2024,5,Bronx,SHORT<1mi,631,0.053789
2024,5,Brooklyn,LONG>=5mi,24762,0.416469
2024,5,Brooklyn,MED<5mi,30034,0.505138
2024,5,Brooklyn,SHORT<1mi,4661,0.078393
2024,5,EWR,LONG>=5mi,14,0.108527
2024,5,EWR,MED<5mi,13,0.100775
2024,5,EWR,SHORT<1mi,102,0.790698
2024,5,Manhattan,LONG>=5mi,311567,0.094476
2024,5,Manhattan,MED<5mi,2210566,0.670309
2024,5,Manhattan,SHORT<1mi,775700,0.235215
2024,5,N/A,LONG>=5mi,488,0.48996
2024,5,N/A,MED<5mi,232,0.232932
2024,5,N/A,SHORT<1mi,276,0.277108
2024,5,Queens,LONG>=5mi,302561,0.863986
2024,5,Queens,MED<5mi,37714,0.107695
2024,5,Queens,SHORT<1mi,9917,0.028319
2024,5,Staten Island,LONG>=5mi,125,0.791139
2024,5,Staten Island,MED<5mi,18,0.113924
2024,5,Staten Island,SHORT<1mi,15,0.094937
2024,5,Unknown,LONG>=5mi,2216,0.201016
2024,5,Unknown,MED<5mi,6417,0.582094
2024,5,Unknown,SHORT<1mi,2391,0.21689
2024,6,Bronx,LONG>=5mi,6455,0.583687
2024,6,Bronx,MED<5mi,3917,0.354191
2024,6,Bronx,SHORT<1mi,687,0.062121
2024,6,Brooklyn,LONG>=5mi,24768,0.399981
2024,6,Brooklyn,MED<5mi,32297,0.521567
2024,6,Brooklyn,SHORT<1mi,4858,0.078452
2024,6,EWR,LONG>=5mi,14,0.14433
2024,6,EWR,MED<5mi,4,0.041237
2024,6,EWR,SHORT<1mi,79,0.814433
2024,6,Manhattan,LONG>=5mi,295043,0.094489
2024,6,Manhattan,MED<5mi,2091350,0.669764
2024,6,Manhattan,SHORT<1mi,736123,0.235747
2024,6,N/A,LONG>=5mi,297,0.404082
2024,6,N/A,MED<5mi,152,0.206803
2024,6,N/A,SHORT<1mi,286,0.389116
2024,6,Queens,LONG>=5mi,284949,0.862181
2024,6,Queens,MED<5mi,36123,0.109299
2024,6,Queens,SHORT<1mi,9426,0.028521
2024,6,Staten Island,LONG>=5mi,115,0.858209
2024,6,Staten Island,MED<5mi,16,0.119403
2024,6,Staten Island,SHORT<1mi,3,0.022388
2024,6,Unknown,LONG>=5mi,2290,0.2119
2024,6,Unknown,MED<5mi,6286,0.58166
2024,6,Unknown,SHORT<1mi,2231,0.20644
2024,7,Bronx,LONG>=5mi,5890,0.62733
2024,7,Bronx,MED<5mi,2917,0.310683
2024,7,Bronx,SHORT<1mi,582,0.061987
2024,7,Brooklyn,LONG>=5mi,20636,0.417015
2024,7,Brooklyn,MED<5mi,24699,0.499121
2024,7,Brooklyn,SHORT<1mi,4150,0.083864
2024,7,EWR,LONG>=5mi,18,0.174757
2024,7,EWR,MED<5mi,7,0.067961
2024,7,EWR,SHORT<1mi,78,0.757282
2024,7,Manhattan,LONG>=5mi,249859,0.093327
2024,7,Manhattan,MED<5mi,1782590,0.665827
2024,7,Manhattan,SHORT<1mi,644807,0.240846
2024,7,N/A,LONG>=5mi,305,0.379826
2024,7,N/A,MED<5mi,168,0.209215
2024,7,N/A,SHORT<1mi,330,0.410959
2024,7,Queens,LONG>=5mi,287556,0.868261
2024,7,Queens,MED<5mi,34319,0.103625
2024,7,Queens,SHORT<1mi,9311,0.028114
2024,7,Staten Island,LONG>=5mi,96,0.820513
2024,7,Staten Island,MED<5mi,15,0.128205
2024,7,Staten Island,SHORT<1mi,6,0.051282
2024,7,Unknown,LONG>=5mi,2253,0.252437
2024,7,Unknown,MED<5mi,4943,0.553838
2024,7,Unknown,SHORT<1mi,1729,0.193725
2024,8,Bronx,LONG>=5mi,6160,0.640599
2024,8,Bronx,MED<5mi,2884,0.299917
2024,8,Bronx,SHORT<1mi,572,0.059484
2024,8,Brooklyn,LONG>=5mi,20561,0.409851
2024,8,Brooklyn,MED<5mi,25248,0.503279
2024,8,Brooklyn,SHORT<1mi,4358,0.08687
2024,8,EWR,LONG>=5mi,24,0.176471
2024,8,EWR,MED<5mi,11,0.080882
2024,8,EWR,SHORT<1mi,101,0.742647
2024,8,Manhattan,LONG>=5mi,243943,0.095221
2024,8,Manhattan,MED<5mi,1695848,0.661957
2024,8,Manhattan,SHORT<1mi,622079,0.242822
2024,8,N/A,LONG>=5mi,321,0.390511
2024,8,N/A,MED<5mi,154,0.187348
2024,8,N/A,SHORT<1mi,347,0.422141
2024,8,Queens,LONG>=5mi,294117,0.865246
2024,8,Queens,MED<5mi,36108,0.106224
2024,8,Queens,SHORT<1mi,9698,0.02853
2024,8,Staten Island,LONG>=5mi,108,0.776978
2024,8,Staten Island,MED<5mi,25,0.179856
2024,8,Staten Island,SHORT<1mi,6,0.043165
2024,8,Unknown,LONG>=5mi,1981,0.257473
2024,8,Unknown,MED<5mi,4179,0.543151
2024,8,Unknown,SHORT<1mi,1534,0.199376
2024,9,Bronx,LONG>=5mi,7157,0.614546
2024,9,Bronx,MED<5mi,3875,0.332732
2024,9,Bronx,SHORT<1mi,614,0.052722
2024,9,Brooklyn,LONG>=5mi,28424,0.41628
2024,9,Brooklyn,MED<5mi,34776,0.509307
2024,9,Brooklyn,SHORT<1mi,5081,0.074413
2024,9,EWR,LONG>=5mi,19,0.150794
2024,9,EWR,MED<5mi,5,0.039683
2024,9,EWR,SHORT<1mi,102,0.809524
2024,9,Manhattan,LONG>=5mi,299696,0.095211
2024,9,Manhattan,MED<5mi,2104895,0.668712
2024,9,Manhattan,SHORT<1mi,743096,0.236077
2024,9,N/A,LONG>=5mi,385,0.425885
2024,9,N/A,MED<5mi,185,0.204646
2024,9,N/A,SHORT<1mi,334,0.369469
2024,9,Queens,LONG>=5mi,315476,0.863565
2024,9,Queens,MED<5mi,39094,0.107014
2024,9,Queens,SHORT<1mi,10748,0.029421
2024,9,Staten Island,LONG>=5mi,165,0.808824
2024,9,Staten Island,MED<5mi,26,0.127451
2024,9,Staten Island,SHORT<1mi,13,0.063725
2024,9,Unknown,LONG>=5mi,2072,0.23386
2024,9,Unknown,MED<5mi,4958,0.559594
2024,9,Unknown,SHORT<1mi,1830,0.206546
2024,10,Bronx,LONG>=5mi,7626,0.628534
2024,10,Bronx,MED<5mi,3866,0.318635
2024,10,Bronx,SHORT<1mi,641,0.052831
2024,10,Brooklyn,LONG>=5mi,26707,0.411136
2024,10,Brooklyn,MED<5mi,33292,0.512508
2024,10,Brooklyn,SHORT<1mi,4960,0.076356
2024,10,EWR,LONG>=5mi,16,0.129032
2024,10,EWR,MED<5mi,8,0.064516
2024,10,EWR,SHORT<1mi,100,0.806452
2024,10,Manhattan,LONG>=5mi,314826,0.094033
2024,10,Manhattan,MED<5mi,2232679,0.666863
2024,10,Manhattan,SHORT<1mi,800525,0.239103
2024,10,N/A,LONG>=5mi,399,0.470519
2024,10,N/A,MED<5mi,146,0.17217
2024,10,N/A,SHORT<1mi,303,0.357311
2024,10,Queens,LONG>=5mi,321518,0.870674
2024,10,Queens,MED<5mi,37066,0.100375
2024,10,Queens,SHORT<1mi,10691,0.028951
2024,10,Staten Island,LONG>=5mi,141,0.719388
2024,10,Staten Island,MED<5mi,42,0.214286
2024,10,Staten Island,SHORT<1mi,13,0.066327
2024,10,Unknown,LONG>=5mi,2371,0.246825
2024,10,Unknown,MED<5mi,5331,0.554966
2024,10,Unknown,SHORT<1mi,1904,0.198209
2024,11,Bronx,LONG>=5mi,7289,0.602546
2024,11,Bronx,MED<5mi,4132,0.341572
2024,11,Bronx,SHORT<1mi,676,0.055882
2024,11,Brooklyn,LONG>=5mi,27858,0.402788
2024,11,Brooklyn,MED<5mi,35827,0.518008
2024,11,Brooklyn,SHORT<1mi,5478,0.079204
2024,11,EWR,LONG>=5mi,12,0.103448
2024,11,EWR,MED<5mi,10,0.086207
2024,11,EWR,SHORT<1mi,94,0.810345
2024,11,Manhattan,LONG>=5mi,290621,0.090513
2024,11,Manhattan,MED<5mi,2117697,0.659549
2024,11,Manhattan,SHORT<1mi,802509,0.249938
2024,11,N/A,LONG>=5mi,312,0.419919
2024,11,N/A,MED<5mi,152,0.204576
2024,11,N/A,SHORT<1mi,279,0.375505
2024,11,Queens,LONG>=5mi,278891,0.860969
2024,11,Queens,MED<5mi,34726,0.107203
2024,11,Queens,SHORT<1mi,10310,0.031828
2024,11,Staten Island,LONG>=5mi,129,0.701087
2024,11,Staten Island,MED<5mi,42,0.228261
2024,11,Staten Island,SHORT<1mi,13,0.070652
2024,11,Unknown,LONG>=5mi,1881,0.20856
2024,11,Unknown,MED<5mi,5169,0.573123
2024,11,Unknown,SHORT<1mi,1969,0.218317
2024,12,Bronx,LONG>=5mi,6590,0.611601
2024,12,Bronx,MED<5mi,3594,0.33355
2024,12,Bronx,SHORT<1mi,591,0.054849
2024,12,Brooklyn,LONG>=5mi,25369,0.395834
2024,12,Brooklyn,MED<5mi,33074,0.516056
2024,12,Brooklyn,SHORT<1mi,5647,0.08811
2024,12,EWR,LONG>=5mi,19,0.123377
2024,12,EWR,MED<5mi,15,0.097403
2024,12,EWR,SHORT<1mi,120,0.779221
2024,12,Manhattan,LONG>=5mi,297366,0.092165
2024,12,Manhattan,MED<5mi,2067003,0.640644
2024,12,Manhattan,SHORT<1mi,862076,0.267191
2024,12,N/A,LONG>=5mi,386,0.425579
2024,12,N/A,MED<5mi,175,0.192944
2024,12,N/A,SHORT<1mi,346,0.381477
2024,12,Queens,LONG>=5mi,285996,0.861901
2024,12,Queens,MED<5mi,34916,0.105226
2024,12,Queens,SHORT<1mi,10908,0.032873
2024,12,Staten Island,LONG>=5mi,120,0.816327
2024,12,Staten Island,MED<5mi,18,0.122449
2024,12,Staten Island,SHORT<1mi,9,0.061224
2024,12,Unknown,LONG>=5mi,1788,0.195026
2024,12,Unknown,MED<5mi,5235,0.571008
2024,12,Unknown,SHORT<1mi,2145,0.233966
2025,1,Bronx,LONG>=5mi,8301,0.594713
2025,1,Bronx,MED<5mi,4900,0.351053
2025,1,Bronx,SHORT<1mi,757,0.054234
2025,1,Brooklyn,LONG>=5mi,26068,0.386898
2025,1,Brooklyn,MED<5mi,35970,0.533862
2025,1,Brooklyn,SHORT<1mi,5339,0.079241
2025,1,EWR,LONG>=5mi,20,0.25641
2025,1,EWR,MED<5mi,4,0.051282
2025,1,EWR,SHORT<1mi,54,0.692308
2025,1,Manhattan,LONG>=5mi,247232,0.081179
2025,1,Manhattan,MED<5mi,2013575,0.661159
2025,1,Manhattan,SHORT<1mi,784715,0.257662
2025,1,N/A,LONG>=5mi,288,0.477612
2025,1,N/A,MED<5mi,106,0.175788
2025,1,N/A,SHORT<1mi,209,0.3466
2025,1,Queens,LONG>=5mi,247536,0.841827
2025,1,Queens,MED<5mi,36874,0.125402
2025,1,Queens,SHORT<1mi,9636,0.03277
2025,1,Staten Island,LONG>=5mi,165,0.699153
2025,1,Staten Island,MED<5mi,57,0.241525
2025,1,Staten Island,SHORT<1mi,14,0.059322
2025,1,Unknown,LONG>=5mi,1395,0.179745
2025,1,Unknown,MED<5mi,4597,0.592321
2025,1,Unknown,SHORT<1mi,1769,0.227935
2025,2,Bronx,LONG>=5mi,11091,0.539262
2025,2,Bronx,MED<5mi,8280,0.402587
2025,2,Bronx,SHORT<1mi,1196,0.058151
2025,2,Brooklyn,LONG>=5mi,35599,0.369158
2025,2,Brooklyn,MED<5mi,53402,0.553773
2025,2,Brooklyn,SHORT<1mi,7432,0.077069
2025,2,EWR,LONG>=5mi,17,0.223684
2025,2,EWR,MED<5mi,7,0.092105
2025,2,EWR,SHORT<1mi,52,0.684211
2025,2,Manhattan,LONG>=5mi,262374,0.084446
2025,2,Manhattan,MED<5mi,2074784,0.667777
2025,2,Manhattan,SHORT<1mi,769843,0.247777
2025,2,N/A,LONG>=5mi,204,0.390805
2025,2,N/A,MED<5mi,101,0.193487
2025,2,N/A,SHORT<1mi,217,0.415709
2025,2,Queens,LONG>=5mi,233471,0.80619
2025,2,Queens,MED<5mi,45659,0.157663
2025,2,Queens,SHORT<1mi,10468,0.036147
2025,2,Staten Island,LONG>=5mi,213,0.755319
2025,2,Staten Island,MED<5mi,58,0.205674
2025,2,Staten Island,SHORT<1mi,11,0.039007
2025,2,Unknown,LONG>=5mi,1197,0.168189
2025,2,Unknown,MED<5mi,4172,0.586202
2025,2,Unknown,SHORT<1mi,1748,0.245609
2025,3,Bronx,LONG>=5mi,16597,0.502209
2025,3,Bronx,MED<5mi,14641,0.443022
2025,3,Bronx,SHORT<1mi,1810,0.054769
2025,3,Brooklyn,LONG>=5mi,50262,0.357592
2025,3,Brooklyn,MED<5mi,79869,0.568232
2025,3,Brooklyn,SHORT<1mi,10426,0.074176
2025,3,EWR,LONG>=5mi,9,0.15
2025,3,EWR,SHORT<1mi,51,0.85
2025,3,Manhattan,LONG>=5mi,331959,0.094003
2025,3,Manhattan,MED<5mi,2363546,0.669303
2025,3,Manhattan,SHORT<1mi,835851,0.236694
2025,3,N/A,LONG>=5mi,281,0.412023
2025,3,N/A,MED<5mi,115,0.168622
2025,3,N/A,SHORT<1mi,286,0.419355
2025,3,Queens,LONG>=5mi,301882,0.801877
2025,3,Queens,MED<5mi,60741,0.161344
2025,3,Queens,SHORT<1mi,13846,0.036779
2025,3,Staten Island,LONG>=5mi,277,0.685644
2025,3,Staten Island,MED<5mi,105,0.259901
2025,3,Staten Island,SHORT<1mi,22,0.054455
2025,3,Unknown,LONG>=5mi,1654,0.228453
2025,3,Unknown,MED<5mi,4060,0.560773
2025,3,Unknown,SHORT<1mi,1526,0.210773
2025,4,Bronx,LONG>=5mi,14803,0.509587
2025,4,Bronx,MED<5mi,12552,0.432097
2025,4,Bronx,SHORT<1mi,1694,0.058315
2025,4,Brooklyn,LONG>=5mi,47148,0.375075
2025,4,Brooklyn,MED<5mi,69785,0.555158
2025,4,Brooklyn,SHORT<1mi,8770,0.069768
2025,4,EWR,LONG>=5mi,25,0.268817
2025,4,EWR,MED<5mi,6,0.064516
2025,4,EWR,SHORT<1mi,62,0.666667
2025,4,Manhattan,LONG>=5mi,329813,0.096889
2025,4,Manhattan,MED<5mi,2265265,0.665463
2025,4,Manhattan,SHORT<1mi,808964,0.237648
2025,4,N/A,LONG>=5mi,318,0.426846
2025,4,N/A,MED<5mi,145,0.194631
2025,4,N/A,SHORT<1mi,282,0.378523
2025,4,Queens,LONG>=5mi,295903,0.819726
2025,4,Queens,MED<5mi,52566,0.145621
2025,4,Queens,SHORT<1mi,12509,0.034653
2025,4,Staten Island,LONG>=5mi,219,0.715686
2025,4,Staten Island,MED<5mi,77,0.251634
2025,4,Staten Island,SHORT<1mi,10,0.03268
2025,4,Unknown,LONG>=5mi,1693,0.245505
2025,4,Unknown,MED<5mi,3690,0.535093
2025,4,Unknown,SHORT<1mi,1513,0.219403
2025,5,Bronx,LONG>=5mi,19430,0.518396
2025,5,Bronx,MED<5mi,16096,0.429444
2025,5,Bronx,SHORT<1mi,1955,0.05216
2025,5,Brooklyn,LONG>=5mi,71610,0.402175
2025,5,Brooklyn,MED<5mi,95289,0.53516
2025,5,Brooklyn,SHORT<1mi,11158,0.062665
2025,5,EWR,LONG>=5mi,29,0.258929
2025,5,EWR,MED<5mi,10,0.089286
2025,5,EWR,SHORT<1mi,73,0.651786
2025,5,Manhattan,LONG>=5mi,415191,0.108476
2025,5,Manhattan,MED<5mi,2543560,0.664549
2025,5,Manhattan,SHORT<1mi,868746,0.226975
2025,5,N/A,LONG>=5mi,393,0.421674
2025,5,N/A,MED<5mi,140,0.150215
2025,5,N/A,SHORT<1mi,399,0.428112
2025,5,Queens,LONG>=5mi,364581,0.808423
2025,5,Queens,MED<5mi,70899,0.157212
2025,5,Queens,SHORT<1mi,15498,0.034365
2025,5,Staten Island,LONG>=5mi,341,0.717895
2025,5,Staten Island,MED<5mi,115,0.242105
2025,5,Staten Island,SHORT<1mi,19,0.04
2025,5,Unknown,LONG>=5mi,1890,0.264706
2025,5,Unknown,MED<5mi,3773,0.528431
2025,5,Unknown,SHORT<1mi,1477,0.206863
2025,6,Bronx,LONG>=5mi,18632,0.531068
2025,6,Bronx,MED<5mi,14550,0.414719
2025,6,Bronx,SHORT<1mi,1902,0.054213
2025,6,Brooklyn,LONG>=5mi,74764,0.403088
2025,6,Brooklyn,MED<5mi,99047,0.534009
2025,6,Brooklyn,SHORT<1mi,11667,0.062902
2025,6,EWR,LONG>=5mi,18,0.204545
2025,6,EWR,MED<5mi,4,0.045455
2025,6,EWR,SHORT<1mi,66,0.75
2025,6,Manhattan,LONG>=5mi,404811,0.113327
2025,6,Manhattan,MED<5mi,2370368,0.663587
2025,6,Manhattan,SHORT<1mi,796875,0.223086
2025,6,N/A,LONG>=5mi,316,0.358683
2025,6,N/A,MED<5mi,160,0.181612
2025,6,N/A,SHORT<1mi,405,0.459705
2025,6,Queens,LONG>=5mi,347197,0.7984
2025,6,Queens,MED<5mi,72489,0.166693
2025,6,Queens,SHORT<1mi,15180,0.034907
2025,6,Staten Island,LONG>=5mi,332,0.736142
2025,6,Staten Island,MED<5mi,99,0.219512
2025,6,Staten Island,SHORT<1mi,20,0.044346
2025,6,Unknown,LONG>=5mi,1630,0.264224
2025,6,Unknown,MED<5mi,3265,0.529259
2025,6,Unknown,SHORT<1mi,1274,0.206516
2025,7,Bronx,LONG>=5mi,18054,0.529008
2025,7,Bronx,MED<5mi,14301,0.41904
2025,7,Bronx,SHORT<1mi,1773,0.051951
2025,7,Brooklyn,LONG>=5mi,67114,0.404012
2025,7,Brooklyn,MED<5mi,88685,0.533864
2025,7,Brooklyn,SHORT<1mi,10320,0.062124
2025,7,EWR,LONG>=5mi,16,0.166667
2025,7,EWR,MED<5mi,8,0.083333
2025,7,EWR,SHORT<1mi,72,0.75
2025,7,Manhattan,LONG>=5mi,360072,0.112418
2025,7,Manhattan,MED<5mi,2115760,0.660562
2025,7,Manhattan,SHORT<1mi,727138,0.22702
2025,7,N/A,LONG>=5mi,397,0.384318
2025,7,N/A,MED<5mi,161,0.155857
2025,7,N/A,SHORT<1mi,475,0.459826
2025,7,Queens,LONG>=5mi,325057,0.79091
2025,7,Queens,MED<5mi,70985,0.172717
2025,7,Queens,SHORT<1mi,14949,0.036373
2025,7,Staten Island,LONG>=5mi,242,0.720238
2025,7,Staten Island,MED<5mi,76,0.22619
2025,7,Staten Island,SHORT<1mi,18,0.053571
2025,7,Unknown,LONG>=5mi,1563,0.272918
2025,7,Unknown,MED<5mi,2921,0.51004
2025,7,Unknown,SHORT<1mi,1243,0.217042
2025,8,Bronx,LONG>=5mi,17547,0.551688
2025,8,Bronx,MED<5mi,12626,0.396969
2025,8,Bronx,SHORT<1mi,1633,0.051343
2025,8,Brooklyn,LONG>=5mi,70213,0.423659
2025,8,Brooklyn,MED<5mi,85941,0.51856
2025,8,Brooklyn,SHORT<1mi,9576,0.057781
2025,8,EWR,LONG>=5mi,23,0.18254
2025,8,EWR,MED<5mi,10,0.079365
2025,8,EWR,SHORT<1mi,93,0.738095
2025,8,Manhattan,LONG>=5mi,355560,0.122637
2025,8,Manhattan,MED<5mi,1911973,0.659465
2025,8,Manhattan,SHORT<1mi,631748,0.217898
2025,8,N/A,LONG>=5mi,401,0.415544
2025,8,N/A,MED<5mi,134,0.13886
2025,8,N/A,SHORT<1mi,430,0.445596
2025,8,Queens,LONG>=5mi,332864,0.811927
2025,8,Queens,MED<5mi,62992,0.153651
2025,8,Queens,SHORT<1mi,14112,0.034422
2025,8,Staten Island,LONG>=5mi,217,0.68239
2025,8,Staten Island,MED<5mi,81,0.254717
2025,8,Staten Island,SHORT<1mi,20,0.062893
2025,8,Unknown,LONG>=5mi,1384,0.275478
2025,8,Unknown,MED<5mi,2625,0.522492
2025,8,Unknown,SHORT<1mi,1015,0.20203
